user_id,market_position,lifetime_portfolio,prior_bet_count,portfolio_concentration,is_first_x,Is_percent,is_suspicious,target_trade_time,market_title
0x7702028f87deda0ceefea619209ece9630669791,2967.0,534623.9820350002,805,0.55,False,False,False,2026-01-27T19:09:33+00:00,Supreme Court rules in favor of Trump's tariffs?
0x56c950d29fbc829f4633c8b440d6891cfa5eafe7,48777.6535,1138074.0239110002,79,4.29,False,False,False,2026-02-20T15:15:04+00:00,Supreme Court rules in favor of Trump's tariffs?
0xc62a4388d2b88dd76dc372818b799087f40bc2c7,3400.0,2482019.10396599,3097,0.14,False,False,False,2026-02-03T01:35:58+00:00,Supreme Court rules in favor of Trump's tariffs?
0xa3af1276fb9d3885f116abdb0ceda73733bb146f,3881.4646,8452.309641999998,12,45.92,False,False,False,2026-02-20T15:17:18+00:00,Supreme Court rules in favor of Trump's tariffs?
0xfe72819b4875b35a2c9a5fac98cfdcba76accb10,2799.9698,872899.6224410007,3213,0.32,False,False,False,2026-02-03T23:37:12+00:00,Supreme Court rules in favor of Trump's tariffs?
0xa3be2f8fce8434034e90a2215c51bba6307a39a5,5365.2991,44824.989870000005,20,11.97,False,False,False,2026-02-20T16:46:18+00:00,Supreme Court rules in favor of Trump's tariffs?
0x2aac99d0ee5b8d95fbd48e16ce37d90bbd7f1b36,51203.3225,5659715.215467993,3179,0.9,False,False,False,2026-02-13T07:52:27+00:00,Supreme Court rules in favor of Trump's tariffs?
0x2110ba2a1e18840109482ff4ddc547baeff45850,17507.9346,783761.8398399987,1769,2.23,False,False,False,2026-02-20T15:39:04+00:00,Supreme Court rules in favor of Trump's tariffs?
0x2ce8505aa641791eb8460f6ac6bf5c0511e34527,4924.6482,5960554.328423994,2765,0.08,False,False,False,2026-02-11T06:55:29+00:00,Supreme Court rules in favor of Trump's tariffs?
0x14619de097b1fbe058d6d36282662c20958a30a1,5499.9,102801.61781699999,176,5.35,False,False,False,2026-02-08T14:27:21+00:00,Supreme Court rules in favor of Trump's tariffs?
0x14619de097b1fbe058d6d36282662c20958a30a1,6083.59,36733.131019,117,16.56,False,False,False,2026-02-08T08:31:01+00:00,Supreme Court rules in favor of Trump's tariffs?
0x01ed5c64d1d8905afd7917d75a5652665f5cca5f,23172.804,23172.804,0,100.0,True,True,True,2026-02-20T15:05:36+00:00,Supreme Court rules in favor of Trump's tariffs?
0xe899b5ea69afb161da7a35597b6fe70398860899,41613.4593,3779914.625564252,3114,1.1,False,False,False,2026-02-13T16:26:07+00:00,Supreme Court rules in favor of Trump's tariffs?
0xc25427ea224b8f9fa2df801233f944006ed33f73,34840.4348,2221464.1880250056,2089,1.57,False,False,False,2026-02-20T15:15:04+00:00,Supreme Court rules in favor of Trump's tariffs?
